Label,Text
positive,«Հրաշալի որակ ունեցող հայկական կոնյակը բուլղարական շուկայում ավելի շատ գովազդման կարիք ունի»: https://t.co/sl176O08ME
positive,"Ազգային պարե՜ր😍😍 ԵՊՀ-ականներ, միացեք ձեզ ընձեռված հրաշալի հնարավորությունից!!!! https://t.co/RTyipASf5g"
positive,"@SirushoOfficial Հրաշալի է, ապրես շատ շատ."
positive,Ֆրանսահայ Րաֆֆի Արտոյի հրաշալի կատարումը՝ ֆրանսիական «Ձայնը» նախագծում https://t.co/ul5omUKpDq
positive,Հրաշալի մտքեր 👍👍👍 https://t.co/wxvAyGGwAc
positive,"Հրաշալի երգ, հիանալի կատարում. բրավո՜ և՛ հեղինակին, և՛ կատարողին: https://t.co/nh6C1NhSFB"
positive,Հրաշալի խմորեղեն «Սև կախարդանք»՝ սուրճով և կեֆիրով․ պատրաստվում է շատ արագ և անչափ համեղ է https://t.co/zs15RZbbTn
positive,"Նա քնած է և անգամ չի կարող կռահել, որ դարձել է համացանցի աստղ իր հրաշալի կերպարների շնորհիվ:"
positive,Ահա այսպիսին ստացվեց բրազիլացու առաջին գոլը Սուարեսի հրաշալի խաղից հետո ⚽👇 https://t.co/f92PBy3fen
negative,"@Benoo_Brown @_NotYovrBAE կներես ես հոգնեցի պայքարելուց, ես շատ բաներ պիտի հաղթահարեմ, դա իմ համար չի, ես արդեն ծեր… https://t.co/hx9fXn9Wyj"
negative,@artush_judo @SanMi451 Հոկտեմբերյանը ահավոր վատ տեղ ա
negative,Մի քանի վատ խնձոր վնասում է մյուսներին. Ջոն Քրոնանը՝ հայերի դեմ հարուցված քրեական գործի մասին. «Ամերիկայի ձայն» https://t.co/3jtWHqegXf
negative,Ժոզե Մոուրինյո. Պոգբան վերջին հանդիպումներում վատ էր խաղում https://t.co/l17tLohyNQ
negative,"Ի՞նչ անենք, որ այս վիճակից դուրս գանք, չհուզվե՞նք. Վ. Բոստանջյան (տեսանյութ): Հայաստանում գնաճը 40 եւ ավելի տոկոս է… https://t.co/UYBbGVk0TL"
negative,"Կարեն Կարապետյանը ցույց տվեց, որ ՀՅԴ-ական նախարարներն էլ իրենց հերթին են վատ աշխատում. «Ժողովուրդ» https://t.co/ueuWNq75Dt"
positive,Մեր մարզուհին վատ հանդես չի եկել. https://t.co/XNOSQNwSWy
negative,"«Ավելի վատ, քան սառը պատերազմի տարիներին». ԵՄ-ն գնահատել է Ռուսաստանի հետ հարաբերությունների մակարդակը... https://t.co/hRH5zuDHos"
negative,էս ինչ վատ օր է
negative,"Վատ բեմականացված ներկայացում էր այդ խմբի կողմից, բայց մյուս կողմի պահվածքն էլ՝ ուժի կիրառումը չեմ արդարացանում. Մ.Ե… https://t.co/PsGvYFTSJJ"
negative,"Քիչ առաջ վատ լուր ստացանք, Երևանի քաղապետարանի ավագանու նիստին ինչ է եղել Մարտին Վարդազարյանին, նա այս պահին... https://t.co/301M6aM8DX"
negative,Էս տարվա ծիրանից մեղ մասած՝ վատ հոտ է գալու
positive,"Վատ չեն մտածել, մնում է այդպես էլ անել🤔 https://t.co/Mx7C8Vkh4Q"
negative,"@theimposter_ Որ ասեցիր սկսեցի ավելի շատ կասկածել, որ կարողա վատ բաներ լինեն((("
negative,Արսեն Վենգեր. Իմ օրոք «Արսենալն» այսքան վատ չի խաղացել դրսում https://t.co/iLfdZgTG5e
negative,Շատ վատ բովանդակությամբ նամակ է ստացել. 23-ամյա հայուհին կմասնակցի Հնդկաստանում անցկացվող գեղեցկության մրցույթին https://t.co/OQ6gqVmkYU
negative,"Կյանքը բումերանգ է, իսկ դու՝ վատ խաղացող:"
negative,"@degerogh մի խոսքով, պատերազմները շատ վատ բաներ են
ու ոչ մեկ, երբեք էլ չի իմանա, թե ինչ ա կատարվել իրականում, մենակ… https://t.co/7HlkT1Tk8c"
negative,"Չեմ վախեցնում, բայց մեզ ավելի վատ օրեր են սպասվում. Արմեն Մարտիրոսյան https://t.co/TTw4z4fMpk"
negative,"Видео ""Նախաճաշի բացակայություն, վատ քուն... ուղեղը վնասող 10 վտանգավոր"
negative,չգիտեմ ինչա կատարվում երեկ ու էսօր ահավոր վատ եմ զգում
negative,Չես օգտագործում շենք-շինությունդ՝ ավելի շատ հարկ վճարիր (տեսանյութ): Դեբեդ թաղամասի տարեց բնակիչները սրտի ցավով են… https://t.co/mdokKeCiSY
negative,Արտոնություն ստացող ընկերությունը հարկ չի վճարել. նրա թիկունքում պաշտոնյաներ են. «Ժողովուրդ» https://t.co/6f3Gr5mBQX
negative,"Հայաստանում առնվազն 21,9 տոկոս գնաճ է տեղի ունեցել (տեսանյութ): «ՀՀ-ում տեղի է ունեցել գնաճի շղթայական ռեակցիա, տեղ… https://t.co/042DxlXFSf"
negative,"ՀՀ-ում տեղի է ունեցել լայն սպառման ապրանքների հսկայական գնաճ, որն առնվազն 21.9% է. Նիկոլ Փաշինյան https://t.co/8ep6jbZCsM"
negative,"Հունվարին կրկին գնաճ է արձանագրվել. թանկացել է մսեղենը, կաթնամթերքը, միրգ-բանջարեղենն ու բենզինը... https://t.co/r0rA19LthO"
positive,PRADO աղքատների համար. Toyota-ն թողարկել է հանրահայտ ավտոմեքենայի էժան տարբերակը (Photo) https://t.co/7hkeCHh0IG
positive,🚦🚲 Անվտանգ վարելու առաջին նախապայմանը սաղավարտ կրելն է։ #bontrager սաղավարտները առանձնանում են որակով և հարմարավետո… https://t.co/6xxBSCgNpA
positive,"Ով եղել է Դուբայում, գիտի, որ այն Երկիր մոլորակի ամենաճոխ, չափազանց գեղեցիկ և սարսափելի թանկարժեք քաղաքներից մեկն... https://t.co/gRm1lI4fM8"
positive,Այսօր երեկոյան սպասեք կրկին գեղեցիկ երաժշտության ;) :)
positive,"Փեսացուն հյուսիսից. գեղեցիկ հարսանիք Տաթև գյուղում, որ աչք է ծակում իր օրգինալությամբ https://t.co/sy9ZFU3S58"
positive,"Գեղեցիկ է, հետաքրքիր և օգտակար... 👍👍👍 https://t.co/9Q5yxgNf1K"
positive,Այսօր Չինաստանում նշում են Ամանորը։ Վոկ ընդ Ռոլը շնորհավորում է բոլորին այս գեղեցիկ տոնի կապացությամբ՝ 新年快乐 և... https://t.co/dHG8uLtIX3
positive,Պարզ վարժություններ՝ գեղեցիկ մարմին ունենալու համար https://t.co/Jh03SUkF7c
positive,"Դանիայի կանանց հավաքականի գեղեցիկ անակնկալը երկրպագուներին️🇩🇰️
#welivebadminton #denmark #kazan2018 https://t.co/WSsEqwMvMp"
positive,"Որակյալ, Մատչելի և գեղեցիկ տեսականին այժմ ԱՌԿԱ Է Հայաստանում: Առաքումը 1 օրվա ընթացքում:
Պատվիրեք մեր գործընկեր... https://t.co/TX7uDPtBPm"
positive,Գեղեցիկ պար ներդաշնակ զույգի կատարմամբ 💃❤🕺 https://t.co/mNxXKM8fJE
positive,Շաաաատ գեղեցիկ է https://t.co/XirDgoUP3o
positive,Մարկոս Պիզելին գեղեցիկ գոլ է խփել «Շուկրայի» դեմ խաղում (տեսանյութ) https://t.co/S1h6otvdM9
positive,5 գեղեցիկ գոլ https://t.co/J9nUMu5oCa
positive,Միամսյակին ընդառաջ ձեռք բերեք կանացիությունը ընդգծող գեղեցիկ և նորաձև զգեստներ HauteLook-ից մինչև 70% զեղչով 👉... https://t.co/71tjRJnc9i
positive,Մեկը մյուսից գեղեցիկ գոլեր👇👇 https://t.co/ipU4mwM3BV
positive,Շատ գեղեցիկ էր! https://t.co/HnanXKdtDB
positive,Իսպանիայի ընտրանու երկրորդ խաղաշապիկը բավականին գեղեցիկ տեսք ունի. https://t.co/lbFymM1Nrg
positive,Մատնահարդարման գեղեցիկ տարբերակներ՝ Սուրբ Վալենտինի տոնի համար https://t.co/XGEAea1wGQ
positive,Համեցեք SAF CLUB վայելելու գեղեցիկ կատարումներ ու անցկացնել հաճելի երեկո 😊… https://t.co/QIYRzBoL5u
positive,Լատվիացի ճանապարհորդը շատ գեղեցիկ վավերագրական տեսաֆիլմ է նկարել Արցախի մասին (Video) https://t.co/QR4DceCuui
positive,Գեղեցիկ է ստացվել https://t.co/0asAL5Igww
positive,Գեղեցիկ է․․․ https://t.co/raFrF6KYQQ
positive,Բոլոր բոլորից Շնորհակալ եմ գեղեցիկ Շնորհավորանքների և բարի մաղթանքների համար; 🥂 — смотрит Garik Ghazaryan Photographer
positive,Քեյնի գեղեցիկ գոլը հաղթանակ բերեց «Տոտենհեմին» «Արսենալի» նկատմամբ https://t.co/gwzdOtObWU
positive,«Արցախի» դարպասապահ Սամուր Ագամագոմեդովը գեղեցիկ սեյվ է կատարել👇👇 https://t.co/9A1OQOxYRU
positive,"ՖՈՏՈ. Դասական կերպարներ, որոնք գեղեցիկ են ցանկացած դեպքում 

https://t.co/PUvRNaRMdW https://t.co/fIJCkbBtsL"
positive,1999 թվականին Հովհաննիսյանը` Ալբերտ Սարգսյանի փոխանցումից հետո գեղեցիկ հարվածով գրավել է Մոսկվայի «Տորպեդոյի»... https://t.co/DzMdIjSRhO
positive,Բերնարդեսկիի գոլը տուգանայինից շատ գեղեցիկ էր... 🙂🙂 https://t.co/bcy5wbLkku
positive,"Ահա, թե ինչպիսին է իրական ընտանեկան կյանքը. երբեմն բարդ, նյարդայնացնող սակայն և գեղեցիկ... https://t.co/nwLDCLmH0P"
negative,"Ահա, թե ինչպիսին է իրական ընտանեկան կյանքը. երբեմն բարդ, նյարդայնացնող սակայն և գեղեցիկ... https://t.co/nwLDCLmH0P"
positive,@inerstaron Չէ հակառակը. Քեզ հաճելիա ստեղ տեսնելը
positive,"Չէ, ես շատ եմ սիրում իմ կյանքը.
Ունեմ լիարժեք ու հոգատար ընտանիք, թույն ընկերներ, ինձ շրջապատող սիրող շատ մարդիկ
Հն… https://t.co/5nREmvKGcE"
negative,"Ծնողները հրաժարվել են նորածին երեխայից. բավական չէ աղջիկ է, նաեւ ճողվածքով է ծնվել https://t.co/xePs6a0diI"
negative,"Հարգելի ընթերցողներ

https://t.co/jyupwegNbY կայքը տեխնիկական պատճառներով հասանելի չէ։ Հայցում ենք ձեր ներողամտությունը։"
