,Unnamed: 0,ID,Tweet,Emotions
485,771,2018-En-02255,@iamjpk NameisNani ինչ PhD! էեսավ գատիգա,joy
486,772,2018-En-03818,"Երեկ անցավ, դա հին երգ է, նոր երգը ուղիղ եթերում է 4 այսօր և ստացիր #պիցցա #կենդանի #սեր #ծիծաղ #չորեքշաբթիԻմաստություն #հետևիր @THELYRICALB 🍕",joy
487,773,2018-En-03338,@0510Keisuke-ը խժռում է չծնվածը\nմարդկային մերժումը\nբարկությունից մինչև ավերակներ,anger
488,774,2018-En-04228,"@bxchpls03 Դուք այնքան հաջողակ եք, ahu 😭",joy
489,775,2018-En-01390,Մեզանից յուրաքանչյուրն ունի բազմազան #տաղանդներ #նվերներ &amp; #կարողություններ Եթե #բոլորս #աշխատենք #միասին #կարող ենք #օգնել #աշխարհը #ավելի լավը դարձնել &amp; #ավելի լուսավոր #վայր,joy
490,776,2018-En-00090,"Ես պետք է սովորեմ հայտնիների ծննդյան օրերին իմ սիրտը գրեթե կանգ առավ, երբ տեսա Հարիսոն Ֆորդին թրենդային... 😯 #relieved",joy
491,777,2018-En-04276,"Նրա պատասխանների վրա զրուցակիցը մի քանի անգամ պայթեց ծիծաղից. և ավելի քան երբևէ, ե՞րբ է այն հարցին, թե արդյոք նա բուժվել է",joy
492,779,2018-En-03783,@GILMONK1 Միգուցե դաշտում կանգնել ագռավներին վախեցնելու համար,fear
493,781,2018-En-00540,@The_Lucbomber @EtikaWNetwork Etika-ն հաստատել է վաղուց կորցրած եղբայրը,surprise
494,783,2018-En-03478,JJPH ADMIN ՈՐՈՆՈՒՄԸ կսկսվի ուրբաթ օրը!!! Որքանո՞վ եք հուզված:,joy
495,785,2018-En-02809,"Ամեն անգամ, երբ մտածում եմ, որ իմ կյանքը լավանում է, դա երբեք չի անցնում #տխուր",sadness
496,786,2018-En-03051,Անհաջողությունը հաջողության մի մասն է: Դուք չեք կարող զգալ հաջողության բերկրանքը նաև ձախողման հետ: #հերոս #հաջողություն #ձախողում #ուրախություն,joy
497,788,2018-En-02014,"Դա կարող է լինել հոգին ջախջախիչ հուսահատություն, բայց դա կարող է լինել նաև այն մարշմալոուները, որոնք ես նախաճաշել եմ",sadness
498,789,2018-En-02703,"Թույլ մի տվեք, որ ատելությունը աճի ձեր մեջ, այլապես ձեր կյանքում ամեն ինչ կազդի: Դա կշեղի ուշադրությունը & AMP; զայրացնել քեզ. Այն հաճախ կավարտվի ափսոսանքով։",anger
499,790,2018-En-01152,"@Argos_Online հաճախորդների սպասարկումը սարսափելի է, հեռախոսի հաշիվը հսկայական է և փոխանցվում է 2-րդ անձից և շարունակեք գումար հանել իմ քարտից #ապուշներ",anger
500,791,2018-En-04093,"@NBCNews @HallieJackson @KeirSimmons Թվում է, թե օրինական է: Ես միշտ շեղվում եմ ճշմարտությունը ասելուց առաջ:",fear
501,793,2018-En-00534,"Զգացե՛ք, որ @Eurosport_UK-ը և @itvcycling-ը կարող են վերանայել՝ ցուցադրելով բոլոր փուլերն ամբողջությամբ: Խեղճ @robhatchtv @nedboulting 😴😴😴 😉 #ձանձրալի",sadness
502,795,2018-En-04005,"Խնդրում ենք փչացնել այս երեկույթը, @NSWRL: #ծագում #բլյուզ",anger
503,797,2018-En-04347,Ես վերադարձել եմ Twitter-ում: #madden #madden18 #maddenmobile #ea #nfl #espn #packers,joy
504,798,2018-En-00535,Վերջապես ավարտեցի այս կիսամյակի դասի գիրքը՝ «Sky Hawk» հեղինակ՝ @gill_lewis երեխաները՝ արցունքներով և վերջում իսկապես ուրախանալով #լավ կարդացեք,joy
505,799,2018-En-02191,"#Մահմեդականները սպանում են մարդկանց, ապա ահաբեկչությունը կրոն չունի. Եթե ​​#հինդու սպանում է մուսուլմանին, ուրեմն մենք հինդու ահաբեկիչ #կեղծավորներ ենք",anger
506,804,2018-En-00818,"Ես միայն մազերս եմ կտրում, որպեսզի կարողանամ փշաքաղվել դուրագ #glee #sg-ով",joy
507,805,2018-En-00613,"Տանել չեմ կարողանում, երբ տղաները նկարներում միջնամատ են դնում",anger
508,806,2018-En-00490,#CNN-ը իսկապես պետք է դուրս գա #Պրոպագանդայի բիզնեսից.. 30 վայրկյան USN-ի զոհված զինվորների ողբերգության մասին: Հենց ետ՝ #ատելություն #ՊՈՏՈՒՍ շպրտելու ժամանակ,anger
509,809,2018-En-03840,"@marcdeacon_ Շնորհավոր ծնունդդ Մարկ, բարի տոն: Xx",joy
510,810,2018-En-00338,"Աստված բարեհաճում է այն տղամարդկանց և կանանց, ովքեր հաճույք են ստանում երջանկության արժանի լինելուց բուն երջանկությունից առաջ:",joy
511,813,2018-En-01406,"Մենք հնարավորություն ունենք հեռանալու մռայլ նիհիլիզմից, որը բնութագրում է մեր խորապես նահապետական, գերիշխող մշակույթի թագավորությունը:",joy
512,817,2018-En-02083,Լուրջ պատրաստվում եմ ինչ-որ մեկի երեսին խփել 😵 #arsehole,anger
513,818,2018-En-03823,"@FFigureFBust Ինչպե՞ս: Ես մտածում էի դա անել, և հիմա դու ինձ վախեցրեցիր:",fear
514,819,2018-En-03499,"երազում էի, որ դու ծիծաղում ես և առաջին անգամ արթնացա իմ քնից առանց տխուր դեմքի, այնքան արդար է, որ քեզ տեսնեմ երազումս։",joy
515,820,2018-En-02298,"Ի՞նչ անեմ սրտիս հետ, որը դողում է միայն դրա մասին մտածելուց:\nԵս իսկապես չգիտեմ, թե ինչ է սերը",sadness
516,821,2018-En-03064,Այսօր 71117 է։ 😀,joy
517,822,2018-En-00088,Շնորհակալություն Twitter-ում ինձ հետևելու համար: Ի՞նչ կցանկանայիք տեսնել: #զվարճալի #ուրախ փաստորեն,joy
518,824,2018-En-02032,"Չայնան չպատասխանեց թալանին, քանի որ նա լավ գիտեր, որ դավադրություն է անում: Բայց ես գիտեի, որ նա խորապես վիրավորեց նրան այդ վրեժի պոռնոյով",anger
519,825,2018-En-01538,"Եթե ​​դու #չափազանց շատ ես #ժպտում😀\nկնճռում ես դեմքի գծերը,\nեթե դու շատ #լաց ես😣 \nu ստանում ես աչքերի կնճիռներ,\n\n🔂 ծիծաղում և լացում\n\n ...դա #կյանքն է 💗\n\nՈւնեցիր հիանալի օր\n\n🍯🐝's",joy
520,828,2018-En-00681,"@FangornForest1 @Brexit, որի հաճախորդները սիրում են այն: Պատկերացրեք, որ այս օրերին թալանված եք և պետք է երգեք այն մեղեդին, որին զանգահարում է վճարողը: #չարագուշակ",sadness
521,829,2018-En-01590,Բոլորը և տղան խաղում են n0 ոչ մի խաղ ձանձրալի և մᴬkes:,sadness
522,830,2018-En-01552,հիվանդ է այս խայտառակությունից: #խելագար #զայրացած. Ռոուեն Աթկինսոնը մահացած չէ. Պարզապես արյունոտ առցանց խաբեություն😡😡😡😡🤬🤬🤬🤬,anger
523,831,2018-En-01512,2017 թվականի լավագույն սարսափ կատակերգական ֆիլմ #AnandoBrahma @taapsee #SrinivasReddy . 2-րդ կեսում կոկորդի ցավ ստացա #ձեռքից #ծիծաղում եմ,joy
524,832,2018-En-00994,@JeffBezos @amazon Ո՞ւմ հետ կարող եմ խոսել առանց պատասխանի աշխատանքից ազատվելու և աշխատած ժամերի համար չվճարվելու մասին: ERC-ն պատասխաններ չունի,anger
525,833,2018-En-01291,@narendramodi @AmitShahOffice @OfficeOfRG @arunjaitley all the politicl prties lv n care fr ppl whn in opstn. #AmarnathTerror Attack,fear
526,834,2018-En-01593,Երբ դու դռնով քայլում ես դեպի բաժակը: #երանություն,joy
527,835,2018-En-01435,"@o_pebbles Ոչ այս մեկը, ցավոք! 😪",sadness
528,837,2018-En-01849,"#intl hey, bae @ssyhoe շնորհավոր 7-ամյակը 😚💕 Ily - yours",joy
529,839,2018-En-00238,"#հավատքը նման է #յուղի, բայց #վախը նման է #փոշու, որը հեշտությամբ փչում է",fear
530,840,2018-En-04353,Եվս 3 ու կես ժամ 😤 #EXO,anger
531,842,2018-En-03617,Ես երբեք այսքան ոգևորված չեմ եղել կիսամյակ սկսելու համար:,joy
532,843,2018-En-04256,Արթնացա մաքուր մտքով թարմ զգալով: Նման բան նախկինում չի եղել։\n#առավոտ #սթափ,joy
533,844,2018-En-03314,Ես ժպտում եմ մֆ,joy
534,845,2018-En-00049,Մենք պետք է վերցնենք #արևային խավարման #հուզմունքը՝ #ոգեշնչելու մեր #երեխաներին #սիրել #Գիտությունը,joy
535,846,2018-En-00457,Յուրաքանչյուր #DIVA կարիք ունի իր ժամանակաշրջան Panteez 2 B X-TRA Confident & AMP; Ապահով! Մի սպասեք 2-ին UR #ժամանակաշրջան: #thetalk #falffashion #instyle,joy
536,852,2018-En-03625,@LogicIsPowerful Ոչ բոլորն են վատը: Բայց ես պաշտպանում եմ բոլորին վիրավորելու քո իրավունքը։,sadness
537,855,2018-En-03875,"Այն ամենը, ինչ ես պատվիրում եմ առցանց, պարզապես կարծես մի կտոր է",anger
538,856,2018-En-02882,... թե՞ այն փակվում է ամենօրյա գանձերի որսի մեջ: #լավատեսություն,joy
539,858,2018-En-00779,"@wvgmltd @DalefootCompost @ThomasEtty Ցանկանու՞մ եք մաքրել իմ կաթսայի ծածկը, խնդրում եմ։ 😉😊 #փայլուն #նոմեսս #արևային ակնոցներ են անհրաժեշտ",joy
540,860,2018-En-03846,"Որոշ «ընկերներ» դառնանում են, երբ թվում է, թե քո կյանքն ավելի լավ է ընթանում, քան նրանցը:",sadness
541,862,2018-En-01913,@uzalu_ @Veeh_Ro Ի՜նչ անուրախ քիթ է։,anger
542,865,2018-En-01131,"@Steadi_Lady Դուք ուտում եք մաշկ, որը կարող էր ուղարկվել կաշվե գործարան՝ կաշվի մշակման համար: 😄",joy
543,866,2018-En-03850,"Այսօրվա համար շատ կարևոր բան. \n\nՄի՛ ահաբեկեք ինքներդ ձեզ #100DaysOfCode-ի միջոցով \n\nՀավատացեք ինձ, դա խաթարում է զվարճանքը:",sadness
544,867,2018-En-00161,"Արթնանալով #սուրճի #բույրով, ուրիշ #հաճույք չկա:\n\n#առավոտ #carliforniadreaming #Writers",joy
545,869,2018-En-03005,"@ThomasSanders Սա հիանալի էր, անհամբեր սպասում եմ հաջորդ մասին: 😄",joy
546,872,2018-En-01302,@kamaalrkhan Ո՞ր #չուտիայի #արտադրողն է #ներդնել #դեշդրոհի մեջ ??,anger
547,873,2018-En-01603,Ռուսաստանի պատմությունն այսօր կբարկացնի Թրամփին. Հակառակ դեպքում ԶԼՄ-ները նրան լեզվական լոգանք կտան Մոսուլում ԴԱԻՇ-ի կործանման և ալ-Բաղդադիի մահվան համար:,anger
548,876,2018-En-03611,Խայտառակություն ինձ նյարդայնացնում է 😠,anger
549,877,2018-En-01334,"Երբեք մի՛ զղջա այն բանի համար, որը ժամանակին քեզ ստիպել է ժպտալ :) \n #դրական",joy
550,880,2018-En-02035,"Ինչ-որ մեկի կողմից խորապես սիրված լինելը քեզ ուժ է տալիս, մինչդեռ մեկին խորապես սիրելը քեզ քաջություն է տալիս: Լաո Ցզի #հարսանիք #ուրախ #սեր",joy
551,881,2018-En-01993,"@BadHombreNPS @SecretaryPerry Եթե սա ինձ այդքան չբարկացրեց, ես կծիծաղեի այս թվիթում:",anger
552,882,2018-En-01784,Ուրախ եմ դիտելու #stateoforigin այս երեկո: Եկեք NSW #origin #blues #nsw #qld #nrl,joy
553,885,2018-En-03386,"Ես իսկապես շոյված և ուրախ եմ լսել այդ լրացումները իմ բլոգի համար: Դուք, տղաներ, ինձ դրդում եք ավելին գրել իմ բլոգի համար: Շնորհակալություն! sml 💞",joy
