,Unnamed: 0,ID,Tweet,Emotions
3242,5430,2017-En-20741,"Այս վերջին զավեշտն այն է, որ հանրապետականները, որոնք ավելի հաճախ են դիտում Fox News-ը, ավելի շատ չեն վստահում լրատվական լրատվամիջոցներին: Այնուամենայնիվ, նրանք չեն կարող տեսնել Ֆոքսի ստերը:",anger
3243,5433,2017-En-40069,Երբեք երբեք այսքան դժբախտ չեմ եղել իմ կյանքում,sadness
3244,5434,2017-En-40038,"վաղը ժամը 12-ին արի թաղմանը, որ սգա իմ gpa-ի մահը",sadness
3245,5435,2017-En-21369,"Ես մտա ցնցուղի մեջ, և իմ սպիական զգայարանները խճճվեցին: Ես անմիջապես նայեցի վեր և տեսա մի սարդ՝ անմիջապես գլխիս վերևում։ #ահաբեկչություն",fear
3246,5437,2017-En-20429,"Ես վախենում եմ, որ նա այն այծն է, որը դուք զրպարտում եք մարդկանց: #այծ #զրպարտություն",fear
3247,5439,2017-En-10686,GAMEDAY VS BUFORD ԱՅՍՕՐ ԺԱՄԸ 5:30 ՏԱՆԸ!!!!!!!!! ԵՐԲԵՔ ԱՅՍՔԱՆ ՀՈԳՎԱԾ #վրեժ,joy
3248,5440,2017-En-31191,Համեցեք և միացեք #cakeclubhour-ին վաղը կեսօրից հետո ժամը 15:00-ից: #բիժուր #ծլվլոց,joy
3249,5441,2017-En-21941,"Եվ նրանք բավականին լավ են լուսաբանում ոստիկանության այս կրակոցները, նրանք չեն ցանկանում բաց թողնել ձեզ ահաբեկելու հնարավորությունը",anger
3250,5442,2017-En-40261,Այս բողոքի ակցիայի այս մարդկանցից ոմանք պարզապես այնտեղ են ադրենալինի աճի համար: #ընկճող,sadness
3251,5443,2017-En-30146,"Մենք ուրախ ենք, որ ունենք @lisavol, Sid Espinosa և @dyuliharris, ովքեր պատրաստ են ոգեշնչել նորարար ուսանողներին։ @knightfdn @MicrosoftSV @JessicaWeare",joy
3252,5444,2017-En-31257,"@RyuRedwings2-ը և ես հայտնաբերեցինք, որ այժմ կարող եք անիմացիոն gif-ներ ուղարկել թարմացված iMessage-ի միջոցով",joy
3253,5445,2017-En-20483,"@CNN Սպասիր, չէ՞ որ նա էշի դեպք չի ստացել, երբ Դոնալդ Թրամփն այն անվանել է ահաբեկչություն, մինչ բոլոր փաստերը հայտնվեցին: Կարծում եմ, որ լավ է, եթե նա դա անում է",anger
3254,5448,2017-En-20079,Ես այնքան եմ նյարդայնանում իմ առաջին անատոմիայի քննության համար 😩,fear
3255,5449,2017-En-10131,"Ես այնքան բարկանում եմ մարդկանց վրա, ովքեր չգիտեն, որ դուք չունեք կանգառ նշան Ֆրենսիսի վրա, և դուք ունեք Foster-ում #ճանապարհ #զայրույթ",anger
3256,5450,2017-En-30192,@sszmata @PKessel81 Իր ծլվլոցով պայթեցրեց համացանցը։ Լոլ. Հավանում եմ սա.,joy
3257,5453,2017-En-20245,"Հոգնել եմ այն ​​մարդկանցից, ովքեր ձևացնում են, որ Իսլամը ամենակեղծվածային կրոններից չէ, պատահական չէ, որ մահմեդական երկրները սարսափելի են կանանց համար:",anger
3258,5454,2017-En-10851,@CorningFootball ԽԱՂԻ ՕՐ Է!!!! Տ ՄԻՆՈՒՍ 14:30,joy
3259,5455,2017-En-30879,"@Bridget_Jones-ը ուրախ էր: Անհանգստանում եմ, որ կհիասթափվեմ: Շատ հաստատ այդպես չէր: #chickflick #giggles #comethefuckonbridget",joy
3260,5456,2017-En-20074,"@OutdoorLoverz-ը սա կամուրջ է, եթե ես ստիպված լինեմ քշել այնպիսինով, որ ես կդադարեմ շնչել: Այո, ես չեմ կարող վախենալ",fear
3261,5457,2017-En-30945,"Իմ բ.ֆ.-ն երկար օրից հետո հեռացավ իր ճանապարհից, որպեսզի 15 րոպե անցկացնի ինձ գրկելով, որպեսզի ինձ ավելի լավ զգամ: Ինչպե՞ս եմ ես այդքան բախտավոր #հաջողակ #ուրախ",joy
3262,5458,2017-En-30079,Այս երեկո հիանալի ժամանակ անցկացրե՛ք Skywalkers բաց մարզասրահում: Եկեք մեր ամեն չորեքշաբթի ժամը 7-8-ը Հիլսբորո և մարզվեք մեզ հետ: #opengym #tumbling,joy
3263,5460,2017-En-30248,Գոհացուցիչ բան կա հին «to do.doc» ֆայլը բացելու և ձեր արած բոլոր բաները ստուգելու մեջ:,joy
3264,5463,2017-En-10802,"Ես մոռացել էի այս գեղեցիկ տարածքի մասին, այստեղ ներքևում, կրակոտ օջախներով",joy
3265,5464,2017-En-10410,Ինչու՞ պուերտորիկացին թայնո մազերով և սև քթով պետք է փչացնի ձեր նպատակային փետուրները:,anger
3266,5465,2017-En-30903,Հին ասացվածք՝ «Համօգտագործվող ժպիտը ձեռք է բերվում մեկ այլ օրվա համար» @YEGlifer @Scott_McKeen,joy
3267,5466,2017-En-20475,"Մի կողմի նկատառում, եթե դուք ինքնաբուժությամբ եք զբաղվում: Դա չի օգնում, որ թաղում է անհանգստությունը, որը կդրսևորվի այլ կերպ: Սրտի հիվանդություն?",fear
3268,5468,2017-En-40240,"@MCFCDenver-ն անում է ճիշտ նույնը, մինուս գարեջուրը, ցավոք",sadness
3269,5469,2017-En-30175,Գոհացուցիչ բան կա հին «to do.doc» ֆայլը բացելու և ձեր արած բոլոր բաները ստուգելու մեջ #ժպտալով,joy
3270,5470,2017-En-41478,Ibiza բլյուզը ինձ ուժեղ հարվածում է արդեն wow,surprise
3271,5472,2017-En-31310,"Լավ ֆոնդային ավարտվել & AMP; նշված է, հյուրասենյակը տեղափոխվել է, նոր խմբագրում է արված & AMP; հարմարեցված այցելության մեջ խնամի. #արտադրողականությունամենալավ",joy
3272,5473,2017-En-30422,Դիտեք այս զարմանալի ուղիղ հեռարձակումը @jaredhorgan #lively #musically,joy
3273,5474,2017-En-21085,"Միշտ չէ, թե ինչպես եք #սկսում, այլ այն, թե ինչպես եք #ԱՎԱՐՏՈՒՄ",joy
3274,5477,2017-En-31050,"Սովորելը առանցքային է, մինչդեռ ձեր հենվելը մեկ ուրիշին փոխակերպելը դուռ է, այնպես որ, երբ դուք երկուսն էլ անեք, դուք կբացեք հաջողության դուռը:\n\n #x33",joy
3275,5479,2017-En-30170,"@mediacrooks @thenewshour @LodhiMaleeha @ndtv @IndiaToday Սա զվարճալի է: Ոչ ֆրոյդական սայթաքում, էհ!",joy
3276,5481,2017-En-40034,"| Տանը հիվանդ... 🎼Բլյուզը🎼 չի բուժի, ուստի ինձ գաղափարներ են պետք 🎸😭 | #կոկորդի ցավ #հիվանդ #բլյուզ #երաժշտություն #աշնանային եղանակ #կարլետոնիհամալսարան #օտտավա",sadness
3277,5483,2017-En-31233,"Այս օրվա լավագույն հատվածը, Հիսուս, քո գրկում գրկվելն է... հանգստանալ քո գրկում և իմանալ, որ սիրում ես ինձ...💙❤ #sweetEmbrace #delight",joy
3278,5484,2017-En-10963,"Ես նայում եմ, թե ինչպես է Ամյային բարկություն արձակում, երբ նա ինչ-որ բանից զայրանում է, և ես անիծվածի նման եմ, և ես ոչինչ չեմ կարող անել, բացի ծիծաղելուց:",joy
3279,5487,2017-En-30395,"Շառլոտան և ընկերուհին հենց նոր բարձրացան հողմաղացի գագաթ: Կարծում եք՝ տեսարանը հեշտ էր, հով, գեղեցիկ: @PlayHollywoodU",joy
3280,5488,2017-En-20172,"@BBCNews 😝 վախենալով իրենց գրած սարսափ պատմությունից, վախենալով իրենց տարածած #ահաբեկչությունից, #Եվրոպան կսկսի երրորդ համաշխարհային պատերազմը 2017 թվականին Առաջին համաշխարհային պատերազմի տարելիցին։",fear
3281,5489,2017-En-31571,"Ընդունեք մարտահրավերները, որպեսզի կարողանաք զգալ հաղթանակի ոգևորությունը: \n\n#MBMcLisse",joy
3282,5491,2017-En-30416,"@ashleynwinters Ինձ դուր չի գալիս հայտարարությունը, բայց ես սիրում եմ լավատեսությունը",joy
3283,5493,2017-En-22142,@SkySportsRL ես պարզապես մի քանի պարկեշտ մրցավարներ կստանայի,joy
3284,5495,2017-En-10462,"Իմ զամբյուղները ավելի լավն են, երբ ես վատ տրամադրություն ունեմ, խնդրում եմ, ինչ-որ մեկը նյարդայնացնում է ինձ նախքան պարապմունքները",anger
3285,5498,2017-En-21054,"Անկեղծ ասած, Խորխեն արժանի է դրան: Նա թույլ է: #ապստամբող #90dayfiance",sadness
3286,5500,2017-En-10014,Սխալ փրփուր 😤,anger
3287,5501,2017-En-10973,"Այսպիսով, ես ամաչկոտ չեմ, բայց Jongdae-ի նախկին ընկերուհիներից մեկը, ըստ լուրերի, գնում է WGM: Ես չեմ ասում, որ ես շատ ուրախ եմ, բայց ես ավելի շատ ուրախ եմ #bitter",joy
3288,5504,2017-En-10139,"@ManUtd-ը, որ դուք ստացել եք ինձանից այս տարիների ընթացքում, անտեղի է: Դա բացարձակ կատակ է: #manutd #ticketing #loyalty #joke #notimpressed",anger
3289,5506,2017-En-20627,"@Taniel @LOLGOP Դա շատ լավ կլինի, եթե նրանք ստուգեն միայն շագանակագույն մարդկանց: Շաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաաատերը։",anger
3290,5507,2017-En-10170,"Երբևէ բռունցքդ մտցրե՞լ ես նոութբուքի էկրանի միջով: Եթե ​​այդպես է, ժամանակն է նորի համար lmao #զայրույթ #զայրույթ #hp",anger
3291,5508,2017-En-41058,Ճանապարհին մի գեղեցիկ վհատված FanCam: #SCFC #TBPTV,anger
3292,5511,2017-En-30407,Դիտեք այս զարմանալի ուղիղ հեռարձակումը @ittzdevin-ի կողմից #երաժշտական,joy
3293,5514,2017-En-30814,"Երբեմն ես դիտում եմ անհեթեթ հեռուստացույց, որպեսզի չհանձնվեմ, քանի որ եթե ինչ-որ բան այդքան սարսափելի է հեռուստացույցով, ես դեռ հնարավորություն ունեմ:",anger
3294,5515,2017-En-11397,"Մեկ այլ կատաղի փոթորիկ, որը առաջացել է իմ սեփական զգացմունքներով, ցավում եմ բոլորին: վայելեք ամպրոպը",anger
3295,5516,2017-En-20832,#picoftheday : Ինչպես...ինչու... Իրոք... !!\n #զվարճալի #picoftheday #lol #պատահական #ծիծաղ #աթոռ #հուսահատության #զվարճալի նկարներ #կույս #սրճարան #ես...,joy
3296,5517,2017-En-41265,Մարդիկ շատ են փորձում ատել Քեմ Նյուտոնին` չհասկանալով նրա դիրքորոշումը,anger
3297,5518,2017-En-21934,"Այս ֆբ-ի մեկնաբանություններից և/կամ թվիթներից որոշները պետք է որոշ մարդկանց ստիպեն հասկանալ, թե ինչու են սևամորթ ամերիկացիներն իրենց զգում այնպես, ինչպես իրենք են զգում:",anger
3298,5521,2017-En-21342,@kohara19 Դա հազվագյուտ ցամաքային ութոտնուկ է: Շատ վախեցեք։,fear
3299,5522,2017-En-10904,#oow16 #խայթել պարկեշտ նոր երգ,joy
3300,5523,2017-En-31251,"Բայց խանութի տիկինը ասաց, որ ես գեղեցիկ թարթիչներ ունեմ, այնպես որ դա լավ է, չէ՞: #լավատեսությո՞ւն։ @verizon",joy
3301,5524,2017-En-20443,@NativeApprops @SBShear @HuffingtonPost Shew. Դա #սարսափելի էր,anger
3302,5525,2017-En-31293,Ուրախությամբ տալ:,joy
3303,5526,2017-En-40137,"@WilsonsWorld Ես ավագ դպրոցում էի և հիշում եմ, թե ինչպես էի օգնում հարևաններին տունը մաքրել Գրինվիլում: Բավականին սթափեցնող իրեր: #տխրություն",sadness
3304,5528,2017-En-40163,"Ատում եմ իմանալ, որ առավոտյան ժամը 5-ին պետք է արթնանամ մարզասրահի համար, դա այնքան ճնշող է",sadness
3305,5529,2017-En-10432,"@sarah_urbina ինչո՞ւ ես նույնիսկ տավարի միս Սառա թույլ տալիս, որ զայրույթը քեզ տիրի, դու և Սագինը ինչքա՞ն ժամանակ ընկերներ էինք:",anger
3306,5535,2017-En-10021,"Բես! Դու պարզապես չես ասի իսկական արյունոտ հուպջունկիին, որ փոխի f*c@n' թիմը, որը ոչնչացրեց քո սեփական թիմը: Դու չես անում: #վիրավորանք",anger
3307,5536,2017-En-31329,"Արդեն դարեր են, ինչ շաուրմա եմ ունեցել, ստամոքսս #ուրախանում է",joy
3308,5538,2017-En-40729,"@BlurtAlerts «ամենամութ գիշերները կարող են պայծառ լինել, դեմքերի հանդիսավոր ժպիտը լուսավորվում է»: -@Totemprince հավատա ինձ, ինչպես ես՝ քեզ",joy
3309,5539,2017-En-11070,"@JankHambrams Դու հնչում ես, ինչպես իմ ամուսինը @Enistachia… նա ավելի ու ավելի կծու սոուս է պատրաստում. կրակոտ տանջանքը բերանի ուրախություն է բերում նրան: 🔥",joy
3310,5540,2017-En-30206,"Նա մեզ ցույց տվեց իսկապես աշխույժ ներկայացում, շատ տարբեր էմոցիաներով, ոչ միայն մեկին կառչած: Եվ դա ահավոր հիասքանչ է:",joy
3311,5543,2017-En-30016,"@WyoWiseGuy @LivingVertical, այնուամենայնիվ, REI-ն ինձ այսօր նույնպես առաջարկեց աշխատանքը: Չեմ կարող հավատալ, թե որքան անսպասելիորեն սարսափելի եմ ես զգում…!!!",joy
3312,5545,2017-En-41289,"Արդյո՞ք ընթերցանությունը օգնում է ընկճախտին, թե՞ դա փախուստի ևս մեկ ձև է",sadness
3313,5547,2017-En-10546,"@WestonKoury-ն այնքան տերևավոր կարող է տապակել Pokemon go-ի երեխա, բայց ոչ դու, ինչ վրդովմունք է, դա պարզապես նշանակում է, որ նա ավելի տեղին է, քան y-Ես նկատի ունեմ համբույրները",anger
3314,5548,2017-En-31386,Բարի առավոտ! Բարի գալուստ նոր օրը ձեր կյանքում և ձեր սրտում #mindfulness #smile #zen,joy
3315,5550,2017-En-40104,"Ուզում եմ մի քանի հաբեր խմել, հանգստացնել ինձ և վաղը արթնանալ:",sadness
3316,5554,2017-En-11361,@TDsNation խելագարության մեջ միայն լավ բանը DC-ն է,joy
3317,5555,2017-En-31567,"@indermethil Ճիշտ է: Մենք ուրախանում էինք այն փաստով, որ մենք ստորագրեցինք որակյալ երիտասարդ ԿԲ-ի հետ, բայց մեզ առնվազն պետք է ևս մեկը: @MarcBartra? մեբե :P",joy
3318,5556,2017-En-11461,"@Felisariel Քո ստամոքսի մռնչոցը քեզ արթնացրեց, հա՞:",anger
3319,5557,2017-En-21702,"@erickogi @citizentvkenya @OfficialJMbugua բայց ինչ գնով։ Մոտ բացթողումները չափազանց շատ են, վախենում եմ, որ դա կարող է այլ բանի վերածվել",fear
3320,5560,2017-En-20612,"@eileen_davidson RHOBH-ի մասին, դուք պարզապես չեք ցանկանում ենթադրել սիրավեպ, երբ ամուսնացած էիք, ուստի քննադատում եք @LisaVanderpump-ին:",anger
3321,5561,2017-En-31283,"@nerdist Որքան լավ կլիներ, եթե @StephenByrne86-ը անիմացներ տեսարանը",joy
3322,5562,2017-En-21413,Ես ուզում եմ ջոկատի հետ գնալ վախի փառատոնի,joy
3323,5565,2017-En-10136,@gerfingerpoken #զայրույթ?? #CrookedCourt-ն ասել է #զայրույթ ՇԱՏ անգամ՝ բացատրելու #Petits-ի դաժան սպանությունները #Hayes &amp; #Կոմիսարևսկի,anger
3324,5566,2017-En-40711,BLUES հետ BOB HADDRELL & AMP; Հյուրեր\nՈւրբաթ 23 սեպտեմբերի 20:30 - 23:00 #բլյուզ #անվճար #TunbridgeWells,joy
3325,5568,2017-En-21147,"Ես գիտեմ, որ սա լինելու է այն գիշերներից մեկը, որտեղ քնելու համար անհրաժեշտ է Աստծո գործողություն:",fear
3326,5569,2017-En-11441,@SouthernRailUK ուշացումները Streatham Cmn-ից մինչև Clap Junc & AMP; այժմ գնացքը տևում է 20 րոպե 9 րոպե ճանապարհորդության համար: Բաց թողեցի 2 գնացք դեպի Reading #fuming,anger
3327,5570,2017-En-10318,"Ես չեմ ասում, որ նա կարող է մեծ ոտքի պես լինել, բայց դա կարող է նման լինել բնական կենսաբանական հայրն ասում է, որ արյունը եռում է, եթե նա խաչվի",anger
3328,5572,2017-En-21917,"Ես այնքան անհանգիստ եմ, երբ տանից դուրս գալը սարսափելի է",fear
3329,5573,2017-En-41121,"Ես չեմ հասկանում, որ իմ ծնողները բառացիորեն չեն տեսնում, թե որքան դժգոհ եմ ես վերջերս",sadness
3330,5574,2017-En-40976,"@BeenishParvez ջան, տիկին, ինչպե՞ս եք դուք տիկին: Թող Ալլահը ձեզ պաշտպանի տխրությունից, հիվանդությունից, վնասից և ամպ; նազր-ե-բադ. ԱՄԵՆ. Օրհնյալ մնա տիկին:",sadness
3331,5577,2017-En-41426,"@Hannahcolleen06 ես ունեմ 12 & AMP; դա միակն էր, որ ինձ դուր չեկավ 😂 իմը կարկատան է դուրս գալիս։ Դա նրա միակ մուգ գույնն է, որը ես ունեմ:",joy
3332,5578,2017-En-30140,"Սոփոնիա 3:17 Նա, անշուշտ, ուրախանում է մեզ համար երգելով... այսպիսի սիրավեպ և այնքան անհրաժեշտ այսօր:",joy
3333,5579,2017-En-20994,"Ավելի լավ է լինել ավելի թաց, քան չոր լինել: Հիսուս քրիստոս Վալ մի ամաչիր հավ 😂😂 #GBBO",joy
3334,5580,2017-En-30276,Ես ուրախ ուրվական եմ:,joy
3335,5581,2017-En-11399,"Հենց նոր իմացա, որ այսօր երեկոյան իմ որդին գործնական աշխատանք չի անի՝ հաշվի առնելով իր GCSE քննությունը: Եղավ հետո! Ես կարծում էի, որ STEM-ը ամբողջ զայրույթն էր:",anger
3336,5585,2017-En-31572,Սանատանա Լոպեսը հաստատ ես եմ 😂 #glee,joy
3337,5586,2017-En-20886,"Պարոն, իմ մտահոգությունն այն չէ, թե արդյոք Աստված մեր կողմից է. Իմ ամենամեծ մտահոգությունը Աստծո կողքին լինելն է, քանի որ Աստված միշտ իրավացի է»։ - Աբրահամ Լինքոլն",joy
3338,5587,2017-En-31036,Չի կարող լինել ավելի երջանիկ!! #ուրախ,joy
3339,5588,2017-En-11313,իմ շները այս պահին ամենաանհեթեթ հնչյուններ են հնչեցնում,anger
3340,5591,2017-En-40797,"Վաու հենց նոր դիտեցի Me Before You, և դա լրջորեն իմ կյանքի ամենատխուր ֆիլմերից մեկն էր",sadness
3341,5592,2017-En-10993,Պատերազմը հենց ձեր դռան մոտ է #USAToday,fear
3342,5593,2017-En-20891,"@Joey7Barton Հիշում եմ, որ Ջոյին անգլիացի խաղացողին գրկախառնություններ էր անում գռեհիկ մրցաշարերից հետո.. նույնը, հիմար խաղացողը",anger
3343,5595,2017-En-40707,"Ոչ ոք չի ցանկանում շահել wild card-ը, քանի որ դուք պետք է խաղաք Քաբսի հետ ճանապարհին:",joy
3344,5596,2017-En-22200,"Վերջին @LGCanada ապրանքը, որը ես գնել եմ, խոստանում եմ: Բացարձակ #սարսափելի #Հաճախորդների սպասարկում",anger
3345,5598,2017-En-31420,"@OutlanderHome, եթե ոչ նկարահանում, @TobiasMenzies-ը ժպտում է: խնդրում եմ։ :)",joy
3346,5599,2017-En-30340,"Հենց նոր դիտեցի Django Unchained-ը, այլ մարդիկ կարող են խոժոռվել, բայց ես հիացած կծկում եմ: 2/5",joy
3347,5600,2017-En-31555,"@scottlocker220 Շնորհակալություն դրա համար, ծանուցումը ժամանակին եկավ ինձ ուրախացնելու համար. պետք է նորից թվիթ անել",joy
3348,5601,2017-En-20575,"Այսօր բաց եմ թողնում 500-րդ ստուգողական հանդիպումը, չեմ կարող ականատես լինել դրան, ինչպես դիտելիս Հնդկաստանում #shy #indvsnz #500thTest @BCCI",sadness
3349,5602,2017-En-21243,"Եթե ​​ես հիմա սկսեմ բեղերս աճեցնել, ես կարող եմ Պաբլո Էսկոբար լինել Հելոուինի համար!!!",joy
3350,5605,2017-En-20801,"Փոխակերպեք ձեր դժվարությունները հաջողության հասնելու վառվող #ցանկության: Երբեք մի #վախենա #ձախողումից, առանց դրա #հաջողություն չէր լինի։ $SPX #FinTech",joy
3351,5607,2017-En-11076,Oh daaaaaaamn @SophiaBush! #getitgirl #girlpower #rawr #ChicagoPD,joy
3352,5609,2017-En-31603,#Sports Top-ի դասակարգված Ջոնսոնը հետապնդում է կրկնակի ուրախություն տուրերի առաջնությունում,joy
3353,5610,2017-En-31071,"Ընդունեք կյանքի մարտահրավերները, որպեսզի զգաք հաղթանակի ցնծությունը:",joy
3354,5611,2017-En-40086,"Պարզապես կցանկանայի, որ ինձ գնահատեն այն ամենի համար, ինչ անում եմ: Ե՞րբ է իմ խնամվելու հերթը!! Ես ուզում եմ ընդմիջում!! #հոգնած #կորած",sadness
3355,5612,2017-En-10031,"@VodafoneUKhelp @VodafoneUK վայ!! Իմ հաշիվը 44,77 ֆունտ է, և ես ձեզնից տեքստ ունեմ դա ապացուցելու համար, և դուք վերցրել եք 148 ֆունտ: #swines #fuming #con!",anger
3356,5614,2017-En-40890,Երբ սերֆինգիստ աղջիկը և ես այլևս չենք խոսում նույն լեզվով.. #ուղղակի ասում #տխրություն,sadness
3357,5615,2017-En-40357,Վակուում եմ ստացել առնետի կղանքը մաքրելու համար: (-: երբեք ձանձրալի օր կենսաբանության բաժնում ...,sadness
3358,5618,2017-En-40922,Ես պատրաստվում եմ գտնել տխրությունը Գրեհեմի երգերի մեջ,sadness
3359,5619,2017-En-31020,"Դա հուզիչ զգացողություն է: Քրտնաջան աշխատել և կատարյալ զգալ՝ անկախ նրանից, թե նրանք նկատում են, թե ոչ, դու քեզ լավ ես զգում fu*king 🤑",joy
3360,5620,2017-En-40599,"Մեր Տիրոջ անունով & AMP; Փրկիչ Հարամբե, մենք աղոթում ենք, օրհնիր բոլոր կապիկներին ողջ աշխարհում:\n\nԼսիր մեր հանդիսավոր երդումները և ներիր համակրելի մարդասպաններին:",joy
3361,5621,2017-En-21227,"@chutneysupercat, բարև, սիրելի բրաունի, Մ.Մ.-ն ինձ անվանում է tuppytupperware... դա սարսափելի է",anger
3362,5622,2017-En-10074,"@Ms_HeartAttack սուրբ խայտառակություն, ուղղակի մեղվի խայթոց է, ինչպես դու չես մեռնի",anger
3363,5623,2017-En-40236,"Բրաունսի երկրպագու լինելու համար շատ երկար տարի կլինի: Նորմայից երկար, և դա #տխուր է",sadness
3364,5625,2017-En-40029,"Ես ատում եմ, երբ դրսում մռայլ է, քանի որ դա ինձ միշտ դեպրեսիվ տրամադրություն է բերում",sadness
3365,5626,2017-En-41444,"@5SOS Երդվում եմ չեմ գնա սգա, որովհետեւ😭😭💔💔",sadness
3366,5627,2017-En-40972,"Վերջին մի քանի շաբաթները սարսափելի էին. հին #վերքերի բացում. ուրիշների #բամբասանքը/չարը, որ թափվում է քո շուրթերից #մելամաղձություն #տխրություն",sadness
3367,5630,2017-En-11084,Շնորհավոր #Նիկոլ #bb18 ... շտկի՛ր այդ քիթը հիմա 😒💁🏻 #փոքրիկ,joy
3368,5631,2017-En-21610,"@captainzee44 այո: Նա կարող է տոնել, և ոչ, նա չի տատանվում",joy
3369,5632,2017-En-30824,"Նավազ Շարիֆն օրեցօր ավելի զվարճալի է դառնում, քան @kapilsharmak9-ը։ #ծիծաղ #մարտահրավեր #քաշմիր #բալոչ",joy
3370,5633,2017-En-30922,Oi @ THEWIGGYMESS դու բացարձակապես սպանեցիր ինձ.. 30 րոպե անց ես դեռ լաց եմ լինում ծիծաղից.. Գրինդա.. Գրինդա... 🤓 hahahahahahaha,joy
3371,5635,2017-En-11337,ես շուտով վրեժ կլուծեմ,anger
3372,5636,2017-En-10843,"Մեկ ամիս մինչև ինչ-որ մեկի ծննդյան օրը, և ես կարծում եմ, որ ժամանակն է ցույց տալու, որ ես նրանց հիանալի բան եմ ստացել",joy
3373,5637,2017-En-41168,Որտե՞ղ կան բլյուզ լսելու հիանալի վայրեր: #nightlife # NightLifeENT #բլյուզ #ջազ #gatewayarch #stlouis #washingtonave,joy
3374,5638,2017-En-40469,"@BonesARP «Դա հիասթափություն է»:\n\nՆա կեղծում է թուխը, հետո սկսում է քրքջալ:",sadness
3375,5639,2017-En-30253,"@_stfukohle լավ է, չեմպիոն, դու կհասցնես, ես քեզ հեռվից ոգևորում եմ",joy
3376,5640,2017-En-20326,Ինչպե՞ս կարող է Ամերիկան ​​այդքան բացահայտ ընդունել ռասիզմը:,anger
3377,5641,2017-En-31378,"@LethbridgeCity Ինձ դուր է գալիս, թե որքան զվարճալի եք դուք դառնում, ինչպես առցանց, այնպես էլ անցանց: 🚗 🚕 🚙 #beepbeep",joy
3378,5646,2017-En-21553,"@mylittlepwnies3 \n&gt; #ահաբեկչություն սուրճի թմրամոլ\n&gt; արգելափակում է կատուներին, գրողներին, նկարիչներին և հեդոնիստներին",fear
3379,5647,2017-En-31498,@ErinAndrews ես ❤️դու DWTS-ում Դու ես պատրաստում իմ գիշերը ամեն շոու: 😘 #զվարճալի,joy
3380,5650,2017-En-30208,Icon-ը pochama է։\nՆա շատ սրամիտ է և հեշտությամբ ուրախանում։,joy
3381,5653,2017-En-10327,Connivers կույր է էքզիստենցիալ կատաղության,anger
3382,5654,2017-En-41410,"@CornerBakery Կներեք, որ կարոտել եմ ձեզ :) Ես ուշ եմ մնացել՝ աշխատելով և խորհելով կյանքի մասին",sadness
3383,5655,2017-En-21557,@soverybritish-ի արտադրողները երբևէ եղել են իրենց երկրից դուրս: Սրանք համամարդկային խնդիրներ են։ #համաշխարհային #անհանգստություն,fear
3384,5656,2017-En-41028,"մենք երբեք կատարելության մեջ երջանկություն չենք ճաշակում, մեր ամենահաջողակ հաջողությունները միախառնված են տխրության հետ: #հաջողություն #տխրություն #կատարելություն #բախտավոր #խառը",sadness
3385,5657,2017-En-11539,"@JaredWyand Միգուցե եթե դա տրանսգենդեր լիներ, լրատվամիջոցները լուսաբանեին դա",anger
3386,5659,2017-En-31169,"Nice Idea հավաքեք բոլոր համապատասխան սոցիալական մեդիան մեկում. Բայց մի եղեք ավտոմատ, խնդրում եմ #worldsapp ⬅️ #chirp #appsworld #socialmedia @DanielFeuer merci🎈",joy
3387,5662,2017-En-10064,Բոյկոտում ենք @DunkinDonuts-ին մինչև կարագի պեկանը վերադառնա: Ես կատաղած եմ,anger
3388,5663,2017-En-20813,"Սա միգուցե նոր սկիզբ է, բայց այն միշտ կհամապատասխանի ավարտին: #առաջ",joy
3389,5666,2017-En-31330,"Այն տարիներ է, ինչ ես շաուրմա եմ ունեցել իմ ստամոքսը",sadness
3390,5668,2017-En-20828,@TheDuranSite Ռուսաստանի անվստահությունը ԱՄՆ-ի նկատմամբ հիմնավորված է &amp; նրանց ձեռնարկած նախազգուշական միջոցները շատ խելամիտ են:,surprise
3391,5669,2017-En-31027,"և ես կարծում եմ, որ մեր հոգևորապես ամենակարևոր փորձառություններից մի քանիսը եկել են հակաինտուիտիվ և ճանաչված հետադարձ հայացքից, պարզությամբ և ամենօրյա շնորհով",joy
3392,5670,2017-En-30602,"Փորձում եմ ինչ-որ մեկին սիրել, ուղղակի ուզում եմ ինչ-որ մեկին հենց հիմա սիրել, գուշակի՛ր, որ ինձ հաճելի չէ",joy
3393,5671,2017-En-31282,"ի՞նչ ունեն բոլորը գազավորված ջրի դեմ?!? նման ռումբ խմիչք, երբ այն խառնում ես իրերի հետ",joy
3394,5676,2017-En-41484,"@modelady24 Գիտեմ, չէ՞: Ես նույն մտքի երանգ ունեի։ Ուրախ եմ, որ դա Six-ն է BSG-ից: Երջանիկ, շոուն հետևողական մնաց ընդմիջումից հետո:",joy
